Question Name,Question,Option A,Option B,Option C,Option D,Answer,Explanation
Question 97,2. In which of the following gates the output is 1 if and only if at least one input is 1?,a) AND,b) NOR,c) NAND,d) OR,d,Explanation: In or gate we need at least one bit to be equal to 1 to generate the output as 1 because OR means any of the condition out of two is equal to 1 which means if at least one input is 1 then it shows output as 1.
Question 98,3. The time required for a gate or inverter to change its state is called,a) Rise time,b) Decay time,c) Propagation time,d) Charging time,c,Explanation: The time required for a gate or inverter to change its state is called propagation time.
Question 99,4. What is the minimum number of two input NAND gates used to perform the function of two input OR gates?,a) One,b) Two,c) Three,d) Four,c,"Explanation: Y = A + B. This is the equation of OR gate. We require 3 NAND gates to create OR gate. We can also write,             1st, 2nd and 3rd NAND operations as: Y = (A AND B)’ = A.B = (A.B)’."
Question 100,5. Odd parity of word can be conveniently tested by,a) OR gate,b) AND gate,c) NAND gate,d) XOR gate,d,Explanation: Odd parity of word can be conveniently tested by XOR gate.
Question 101,6. The number of full and half adders are required to add 16-bit number is,"a) 8 half adders, 8 full adders","b) 1 half adders, 15 full adders","c) 16 half adders, 0 full adders","d) 4 half adders, 12 full adders",b,Explanation: One half adder can add the least significant bit of the two numbers whereas full adders are required to add the remaining 15 bits as they all involve adding carries.
Question 102,7. Which of the following will give the sum of full adders as output?,a) Three point major circuit,b) Three bit parity checker,c) Three bit comparator,d) Three bit counter,d,Explanation: Three bit counter will give the sum of full adders as output.
Question 103,8. Which of the following gate is known as coincidence detector?,a) AND gate,b) OR gate,c) NOR gate,d) NAND gate,a,Explanation: AND gate is known as coincidence detector due to multiplicity behaviour.
Question 104,9. An OR gate can be imagined as,a) Switches connected in series,b) Switches connected in parallel,c) MOS transistor connected in series,d) None of the mentioned,b,"Explanation: OR gate means addition of two inputs, due to this reason it is imagined as switches connected in parallel."
Question 105,10. How many full adders are required to construct an m-bit parallel adder?,a) m/2,b) m,c) m-1,d) m+1,c,"Explanation: We need adder for every bit. So we should need m bit adders. A full adder adds a carry bit to two inputs and produces an output and a carry. But the most significant bits can use a half adder which differs from the full adder as in that it has no carry input, so we need m-1 full adders in m bit parallel adder. "
Question 106,2. The code where all successive numbers differ from their preceding number by single bit is,a) Binary code,b) BCD,c) Excess 3,d) Gray,d,Explanation: The code where all successive numbers differ from their preceding number by single bit is gray code. It is an unweighted code. The most important characteristic of this code is that only a single bit change occurs when going from one code number to next.
Question 107,3. The following switching functions are to be implemented using a decoder:,"   f1 = ∑m(1, 2, 4, 8, 10, 14) f2 = ∑m(2, 5, 9, 11) f3 = ∑m(2, 4, 5, 6, 7)",   The minimum configuration of decoder will be,a) 2 to 4 line,b) 3 to 8 line,c,Explanation: 4 to 16 line decoder as the minterms are ranging from 1 to 14.
Question 108,4. How many AND gates are required to realize Y = CD + EF + G ?,a) 4,b) 5,c) 3,d) 2,d,"Explanation: To realize Y = CD + EF + G, two AND gates are required."
Question 109,5. The NOR gate output will be high if the two inputs are,a) 00,b) 01,c) 10,d) 11,a,"Explanation: In option b, c or d output is low if any of the I/P is high. So, the correct option will be a."
Question 110,6. How many two-input AND and OR gates are required to realize Y = CD+EF+G?,"a) 2, 2","b) 2, 3","c) 3, 3",d) None of the Mentioned,a,"Explanation: Y = CD + EF + G             The number of two input AND gate = 2             The number of two input OR gate = 2."
Question 111,7. A universal logic gate is one which can be used to generate any logic function. Which of the following is a universal logic gate?,a) OR,b) AND,c) XOR,d) NAND,d,Explanation: NAND can generate any logic function.
Question 112,8. A full adder logic circuit will have,a) Two inputs and one output,b) Three inputs and three outputs,c) Two inputs and two outputs,d) Three inputs and two outputs,d,Explanation: A full adder circuit will add two bits and it will also accounts the carry input generated in the previous stage. Thus three inputs and two outputs (Sum and Carry) are there.
Question 113,9. How many two input AND gates and two input OR gates are required to realize Y = BD + CE + AB?,"a) 1, 1","b) 4, 2","c) 3, 2","d) 2, 3",a,"Explanation: There are three product terms. So, three AND gates of two inputs are required. As only two input OR gates are available, so two OR gates are required to get the logical sum of three product terms."
Question 114,10. Which of following are known as universal gates?,a) NAND & NOR,b) AND & OR,c) XOR & OR,d) None of the Mentioned,a,Explanation: The NAND & NOR gates are known as universal gates because any digital circuit can be realized completely by using either of these two gates.
